,contributor_name,counts
1202,Mingkai Dong,1
1203,daronjp,1
1204,davidovitch,1
1205,daydreamt,1
1206,Mitar,1
1207,Mihai Anton,1
1208,deeenes,1
1209,Michka Popoff,1
1210,Michele Mastropietro,1
1211,dependabot[bot],1
1212,Michael Seifert,1
1213,Miriam Sierig,1
1214,Mohammad Aflah Khan,1
1215,Magnus Nord,1
1216,ch3rn0v,1
1217,captainwhippet,1
1218,Nick Semenkovich,1
1219,Nick Pope,1
1220,ceelo777,1
1221,Nick Garvey,1
1222,Nick Forrington,1
1223,chaoyi1,1
1224,Moritz Boehle,1
1225,Niall Robinson,1
1226,chelseatroy,1
1227,Nathaniel M. Beaver,1
1228,clintval,1
1229,MuhammadFarooq1234,1
1230,Muhammad Mehdi,1
1231,Michael Scott Cuthbert,1
1232,Michael Sarahan,1
1233,Michael Jancsy,1
1234,Marcos Duarte,1
1235,Markus Rothe,1
1236,Markus Roth,1
1237,Marko Baštovanović,1
1238,Mark Wolf,1
1239,Maria-Alexandra Ilie,1
1240,et2010,1
1241,Marat Kopytjuk,1
1242,Michael Grupp,1
1243,fardal,1
1244,Manish Devgan,1
1245,fibersnet,1
1246,Maksym P,1
1247,Majid alDosari,1
1248,Maik Riechert,1
1249,Martin Dengler,1
1250,Martin Teichmann,1
1251,elpres,1
1252,Martin Thoma,1
1253,Martin Ueding,1
1254,Mary Chris Go,1
1255,Massimo Santini,1
1256,ebenp,1
1257,Mathieu Duponchelle,1
1258,Matt Shen,1
1259,Matthieu Caneill,1
1260,donald,1
1261,Max,1
1262,Max Shinn,1
1263,McToel,1
1264,dlmccaffrey,1
1265,Michael,1
1266,4over7,1
